locus_tag	ftype	length_bp	gene	EC_number	COG	product
MFCJNMFM_02934	CDS	1755	tssF1_4			Type VI secretion system component TssF1
MFCJNMFM_02935	CDS	1593				hypothetical protein
MFCJNMFM_02936	CDS	3609				hypothetical protein
MFCJNMFM_02937	CDS	1125				hypothetical protein
MFCJNMFM_02938	CDS	258				hypothetical protein
MFCJNMFM_02939	CDS	2454				hypothetical protein
MFCJNMFM_02940	CDS	531				hypothetical protein
MFCJNMFM_02941	CDS	531				hypothetical protein
MFCJNMFM_02942	CDS	531				hypothetical protein
MFCJNMFM_02943	CDS	549				hypothetical protein
MFCJNMFM_02944	CDS	2442				hypothetical protein
MFCJNMFM_02945	CDS	531				hypothetical protein
MFCJNMFM_02946	CDS	531				hypothetical protein
MFCJNMFM_02947	CDS	528				hypothetical protein
MFCJNMFM_02948	CDS	780				hypothetical protein
MFCJNMFM_02949	CDS	2379	vgrG2b_6	3.4.24.-		Type VI secretion system spike protein VgrG2b
MFCJNMFM_02950	CDS	2655	clpV1			AAA+ ATPase ClpV1
MFCJNMFM_02951	CDS	492	hcpA_4			Major exported protein
MFCJNMFM_02952	CDS	1701	ompA_1			Outer membrane protein A
MFCJNMFM_02953	CDS	690				hypothetical protein
MFCJNMFM_02954	CDS	1344	tssK1_4			Type VI secretion system baseplate component TssK1
MFCJNMFM_02955	CDS	1545	tssC1_2			Type VI secretion system sheath protein TssC1
MFCJNMFM_02956	CDS	492	tssB1_2			Type VI secretion system sheath protein TssB1
MFCJNMFM_02957	CDS	567	yraA	3.2.-.-	COG0693	Putative cysteine protease YraA
MFCJNMFM_02958	CDS	1533				hypothetical protein
MFCJNMFM_02959	CDS	762	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MFCJNMFM_02960	CDS	915				HTH-type transcriptional regulator
MFCJNMFM_02961	CDS	291				hypothetical protein
MFCJNMFM_02962	CDS	870	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
MFCJNMFM_02963	CDS	1203	nepI_3		COG2814	Purine ribonucleoside efflux pump NepI
MFCJNMFM_02964	CDS	1059				putative protein
MFCJNMFM_02965	CDS	885	pgrR_5		COG0583	HTH-type transcriptional regulator PgrR
MFCJNMFM_02966	CDS	834				hypothetical protein
MFCJNMFM_02967	CDS	387				hypothetical protein
MFCJNMFM_02968	CDS	1617	mppA		COG4166	Periplasmic murein peptide-binding protein MppA
MFCJNMFM_02969	CDS	708	mpaA	3.4.17.-	COG2866	Murein peptide amidase A
MFCJNMFM_02970	CDS	966	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
MFCJNMFM_02971	CDS	507	tpx	1.11.1.24	COG2077	Thiol peroxidase
MFCJNMFM_02972	CDS	1053				hypothetical protein
MFCJNMFM_02973	CDS	1542	tyrR		COG3283	HTH-type transcriptional regulatory protein TyrR
MFCJNMFM_02974	CDS	735	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
MFCJNMFM_02975	CDS	855	dsdC_2		COG0583	HTH-type transcriptional regulator DsdC
MFCJNMFM_02976	CDS	1062				hypothetical protein
MFCJNMFM_02977	CDS	1398	ycjX	3.6.5.2	COG3106	Ras-like GTPase YcjX
MFCJNMFM_02978	CDS	219	pspD			Phage shock protein D
MFCJNMFM_02979	CDS	360	pspC		COG1983	Phage shock protein C
MFCJNMFM_02980	CDS	225	pspB			Phage shock protein B
MFCJNMFM_02981	CDS	669	pspA		COG1842	Phage shock protein A
MFCJNMFM_02982	CDS	990	pspF_2		COG1221	Psp operon transcriptional activator
MFCJNMFM_02983	CDS	1392	norB			Quinolone resistance protein NorB
MFCJNMFM_02984	CDS	1170	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
MFCJNMFM_02985	CDS	2322	rhaR_2			HTH-type transcriptional activator RhaR
MFCJNMFM_02986	CDS	843				hypothetical protein
MFCJNMFM_02987	CDS	906				hypothetical protein
MFCJNMFM_02988	CDS	1644	sapA			Peptide transport periplasmic protein SapA
MFCJNMFM_02989	CDS	966	sapB		COG4168	Putrescine export system permease protein SapB
MFCJNMFM_02990	CDS	891	sapC			Peptide transport system permease protein SapC
MFCJNMFM_02991	CDS	993	sapD			Peptide transport system ATP-binding protein SapD
MFCJNMFM_02992	CDS	810	sapF			Peptide transport system ATP-binding protein SapF
MFCJNMFM_02993	CDS	1431				hypothetical protein
MFCJNMFM_02994	CDS	543	ves		COG3758	Protein Ves
MFCJNMFM_02995	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
MFCJNMFM_02996	CDS	1158				hypothetical protein
MFCJNMFM_02997	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
MFCJNMFM_02998	CDS	180				hypothetical protein
MFCJNMFM_02999	CDS	750	srlR_5		COG1349	Glucitol operon repressor
MFCJNMFM_03000	CDS	222	osmB			Osmotically-inducible lipoprotein B
MFCJNMFM_03001	CDS	327	yciH		COG0023	putative protein YciH
MFCJNMFM_03002	CDS	738	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MFCJNMFM_03003	CDS	1170	lapB		COG2956	Lipopolysaccharide assembly protein B
MFCJNMFM_03004	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
MFCJNMFM_03005	CDS	768	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
MFCJNMFM_03006	CDS	603	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
MFCJNMFM_03007	CDS	2673	acnA	4.2.1.3	COG1048	Aconitate hydratase A
MFCJNMFM_03008	CDS	168				hypothetical protein
MFCJNMFM_03009	CDS	975	cysB			HTH-type transcriptional regulator CysB
MFCJNMFM_03010	CDS	2598	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
MFCJNMFM_03011	CDS	252	yciN			Protein YciN
MFCJNMFM_03012	CDS	1083	sohB	3.4.21.-	COG0616	putative protease SohB
MFCJNMFM_03013	CDS	801	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
MFCJNMFM_03014	CDS	591	btuR	2.5.1.17		Corrinoid adenosyltransferase CobA
MFCJNMFM_03015	CDS	903	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MFCJNMFM_03016	CDS	897	gcvA_4		COG0583	Glycine cleavage system transcriptional activator
MFCJNMFM_03017	CDS	909				IS1595 family transposase ISBsp7
MFCJNMFM_03018	CDS	621	yciO		COG0009	putative protein YciO
MFCJNMFM_03019	CDS	864	rnm	3.1.13.-	COG0613	5'-3' exoribonuclease Rnm
MFCJNMFM_03020	CDS	1563	trpE	4.1.3.27		Anthranilate synthase component 1
MFCJNMFM_03021	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
MFCJNMFM_03022	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
MFCJNMFM_03023	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MFCJNMFM_03024	CDS	810	trpA	4.2.1.20		Tryptophan synthase alpha chain
MFCJNMFM_03025	CDS	483				hypothetical protein
MFCJNMFM_03026	CDS	948				hypothetical protein
MFCJNMFM_03027	CDS	201				hypothetical protein
MFCJNMFM_03028	CDS	708				hypothetical protein
MFCJNMFM_03029	CDS	2286	fiu		COG4774	Catecholate siderophore receptor Fiu
MFCJNMFM_03030	CDS	678		1.14.11.-		PKHD-type hydroxylase
MFCJNMFM_03031	CDS	639	ompW		COG3047	Outer membrane protein W
MFCJNMFM_03032	CDS	414				hypothetical protein
MFCJNMFM_03033	CDS	744				hypothetical protein
MFCJNMFM_03034	CDS	540	yciB		COG2917	Inner membrane-spanning protein YciB
MFCJNMFM_03035	CDS	2184	iroN			siderophore salmochelin receptor IroN
MFCJNMFM_03036	CDS	366		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
MFCJNMFM_03037	CDS	537				hypothetical protein
MFCJNMFM_03038	CDS	669	hxpB_2	3.1.3.68	COG0637	Hexitol phosphatase B
MFCJNMFM_03039	CDS	762	kduD_2	1.1.1.127	COG1028	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
MFCJNMFM_03040	CDS	591	ydjM		COG1988	Inner membrane protein YdjM
MFCJNMFM_03041	CDS	1392	tcyP		COG1823	L-cystine transporter TcyP
MFCJNMFM_03042	CDS	333	cedA			Cell division activator CedA
MFCJNMFM_03043	CDS	2259	katE	1.11.1.6	COG0753	Catalase HPII
MFCJNMFM_03044	CDS	759	chbG	3.5.1.105		Chitooligosaccharide deacetylase
MFCJNMFM_03045	CDS	1347	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
MFCJNMFM_03046	CDS	825	chbR		COG1917	HTH-type transcriptional regulator ChbR
MFCJNMFM_03047	CDS	348	chbA_4		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
MFCJNMFM_03048	CDS	1359	chbC		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
MFCJNMFM_03049	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
MFCJNMFM_03050	CDS	339	osmE		COG2913	Osmotically-inducible putative lipoprotein OsmE
MFCJNMFM_03051	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
MFCJNMFM_03052	CDS	864	cho	3.1.25.-	COG0322	Excinuclease cho
MFCJNMFM_03053	CDS	483	spy		COG3678	Periplasmic chaperone Spy
MFCJNMFM_03054	CDS	966	astE_2	3.5.1.96	COG2988	Succinylglutamate desuccinylase
MFCJNMFM_03055	CDS	1326	astB_2	3.5.3.23	COG3724	N-succinylarginine dihydrolase
MFCJNMFM_03056	CDS	1479	astD_2	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
MFCJNMFM_03057	CDS	1035	astA_2	2.3.1.109	COG3138	Arginine N-succinyltransferase
MFCJNMFM_03058	CDS	1221	astC_2	2.6.1.81	COG4992	Succinylornithine transaminase
MFCJNMFM_03059	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
MFCJNMFM_03060	CDS	657				hypothetical protein
MFCJNMFM_03061	CDS	711	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
MFCJNMFM_03062	CDS	561				hypothetical protein
MFCJNMFM_03063	CDS	1179	ynjB		COG4134	Protein YnjB
MFCJNMFM_03064	CDS	1536	ynjC		COG4135	Inner membrane ABC transporter permease protein YnjC
MFCJNMFM_03065	CDS	633	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
MFCJNMFM_03066	CDS	1308	ynjE	2.8.1.1	COG2897	Thiosulfate sulfurtransferase YnjE
MFCJNMFM_03067	CDS	624	ynjF		COG0558	Inner membrane protein YnjF
MFCJNMFM_03068	CDS	411	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
MFCJNMFM_03069	CDS	1344	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
MFCJNMFM_03070	CDS	981	ppsC	2.3.1.292		Phenolphthiocerol/phthiocerol polyketide synthase subunit C
MFCJNMFM_03071	CDS	1947	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
MFCJNMFM_03072	CDS	1044	selD	2.7.9.3	COG0709	Selenide, water dikinase
MFCJNMFM_03073	CDS	747	phoC	3.1.3.2		Major phosphate-irrepressible acid phosphatase
MFCJNMFM_03074	CDS	345				IS3 family transposase ISKpn1
MFCJNMFM_03075	CDS	786				IS3 family transposase ISKpn1
MFCJNMFM_03076	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
MFCJNMFM_03077	CDS	1854	sppA	3.4.21.-	COG0616	Protease 4
MFCJNMFM_03078	CDS	1020	ansA	3.5.1.1	COG0252	L-asparaginase 1
MFCJNMFM_03079	CDS	642	pncA	3.5.1.19	COG1335	Nicotinamidase
MFCJNMFM_03080	CDS	1254	chiA1	3.2.1.14		Chitinase A1
MFCJNMFM_03081	CDS	345				hypothetical protein
MFCJNMFM_03082	CDS	279				hypothetical protein
MFCJNMFM_03083	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
MFCJNMFM_03084	CDS	996	gapA	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
MFCJNMFM_03085	CDS	885	yeaD	5.1.3.15		Putative glucose-6-phosphate 1-epimerase
MFCJNMFM_03086	CDS	855	yeaE	1.1.1.-	COG0656	Methylglyoxal reductase YeaE
MFCJNMFM_03087	CDS	747	mipA		COG3713	MltA-interacting protein
MFCJNMFM_03088	CDS	1935	yeaG	2.7.11.1	COG2766	Serine/threonine kinase YeaG
MFCJNMFM_03089	CDS	1281				hypothetical protein
MFCJNMFM_03090	CDS	564				hypothetical protein
MFCJNMFM_03091	CDS	483	gpx1	1.11.1.22	COG0386	Hydroperoxy fatty acid reductase gpx1
MFCJNMFM_03092	CDS	312				hypothetical protein
MFCJNMFM_03093	CDS	882	crgA_4			HTH-type transcriptional regulator CrgA
MFCJNMFM_03094	CDS	1218	sotB_2			Sugar efflux transporter B
MFCJNMFM_03095	CDS	750	adh	1.1.1.-		NADP-dependent (R)-specific alcohol dehydrogenase
MFCJNMFM_03096	CDS	906				HTH-type transcriptional regulator
MFCJNMFM_03097	CDS	1266	umuC_2		COG0389	Protein UmuC
MFCJNMFM_03098	CDS	420	umuD_2	3.4.21.-	COG1974	Protein UmuD
MFCJNMFM_03099	CDS	1485				hypothetical protein
MFCJNMFM_03100	CDS	243				hypothetical protein
MFCJNMFM_03101	CDS	1140				hypothetical protein
MFCJNMFM_03102	CDS	501	proXp-y	3.1.1.-	COG2606	Multifunctional Ser/Thr-tRNA deacylase ProXp-y
MFCJNMFM_03103	CDS	447				hypothetical protein
MFCJNMFM_03104	CDS	792	nimR_5		COG2207	HTH-type transcriptional regulator NimR
MFCJNMFM_03105	CDS	1185	nimT		COG2807	2-nitroimidazole transporter
MFCJNMFM_03106	CDS	693	pyrG_2	6.3.4.2		CTP synthase
MFCJNMFM_03107	CDS	510				hypothetical protein
MFCJNMFM_03108	CDS	357				hypothetical protein
MFCJNMFM_03109	CDS	240				hypothetical protein
MFCJNMFM_03110	CDS	1014	dgcP	2.7.7.65	COG2199	Diguanylate cyclase DgcP
MFCJNMFM_03111	CDS	102	yoaK			putative membrane protein YoaK
MFCJNMFM_03112	CDS	264				hypothetical protein
MFCJNMFM_03113	CDS	639	leuE		COG1280	Leucine efflux protein
MFCJNMFM_03114	CDS	915	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
MFCJNMFM_03115	CDS	1044	ansB	3.5.1.1		L-asparaginase
MFCJNMFM_03116	CDS	1209		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
MFCJNMFM_03117	CDS	1785				hypothetical protein
MFCJNMFM_03118	CDS	891	gltC_2		COG0583	Transcriptional dual regulator GltC
MFCJNMFM_03119	CDS	1509	lpdC	4.1.1.59	COG0043	Gallate decarboxylase
MFCJNMFM_03120	CDS	687	pdeH_2	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeH
MFCJNMFM_03121	CDS	633				hypothetical protein
MFCJNMFM_03122	CDS	105				hypothetical protein
MFCJNMFM_03123	CDS	198				hypothetical protein
MFCJNMFM_03124	CDS	1011	cydB_2	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
MFCJNMFM_03125	CDS	1407	cydA_1	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
MFCJNMFM_03126	CDS	888	CatBsu	1.11.1.6		Manganese catalase
MFCJNMFM_03127	CDS	507	yciE_2		COG3685	Protein YciE
MFCJNMFM_03128	CDS	495	yciF		COG3685	Protein YciF
MFCJNMFM_03129	CDS	186				Putative virulence-regulating protein
MFCJNMFM_03130	CDS	981			COG3039	IS5 family transposase ISKpn26
MFCJNMFM_03131	CDS	1194	yycR	1.2.1.46	COG1063	Glutathione-independent formaldehyde dehydrogenase
MFCJNMFM_03132	CDS	180				hypothetical protein
MFCJNMFM_03133	CDS	324				hypothetical protein
MFCJNMFM_03134	CDS	393				hypothetical protein
MFCJNMFM_03135	CDS	714				hypothetical protein
MFCJNMFM_03136	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
MFCJNMFM_03137	CDS	651	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
MFCJNMFM_03138	CDS	459	nudJ	3.6.1.-		Phosphatase NudJ
MFCJNMFM_03139	CDS	1167	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
MFCJNMFM_03140	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
MFCJNMFM_03141	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MFCJNMFM_03142	CDS	363				hypothetical protein
MFCJNMFM_03143	CDS	807				hypothetical protein
MFCJNMFM_03144	CDS	672	phoP_3			Virulence transcriptional regulatory protein PhoP
MFCJNMFM_03145	CDS	1467	phoQ			two-component system sensor histidine kinase PhoQ
MFCJNMFM_03146	CDS	1122	roxA_1	1.14.11.47	COG2850	Ribosomal protein uL16 3-hydroxylase
MFCJNMFM_03147	CDS	1233	pepT	3.4.11.4	COG2195	Peptidase T
MFCJNMFM_03148	CDS	1131	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MFCJNMFM_03149	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
MFCJNMFM_03150	CDS	786	potC		COG1177	Spermidine/putrescine transport system permease protein PotC
MFCJNMFM_03151	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
MFCJNMFM_03152	CDS	1725				hypothetical protein
MFCJNMFM_03153	CDS	1629	dmdB	6.2.1.44		3-methylmercaptopropionyl-CoA ligase
MFCJNMFM_03154	CDS	2007	tktA_2	2.2.1.1	COG0021	Transketolase 1
MFCJNMFM_03155	CDS	951	talB_2	2.2.1.2	COG0176	Transaldolase B
MFCJNMFM_03156	CDS	459	derI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
MFCJNMFM_03157	CDS	375	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
MFCJNMFM_03158	CDS	1020	kdgT			2-keto-3-deoxygluconate permease
MFCJNMFM_03159	CDS	1719				hypothetical protein
MFCJNMFM_03160	CDS	1008	pdxA2_2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
MFCJNMFM_03161	CDS	798	eryH	5.3.1.33		L-erythrulose-1-phosphate isomerase
MFCJNMFM_03162	CDS	963	sorC_1			Sorbitol operon regulator
MFCJNMFM_03163	CDS	345				hypothetical protein
MFCJNMFM_03164	CDS	831	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
MFCJNMFM_03165	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
MFCJNMFM_03166	CDS	1245	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
MFCJNMFM_03167	CDS	702	lolD	7.6.2.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MFCJNMFM_03168	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
MFCJNMFM_03169	CDS	3447	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
MFCJNMFM_03170	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
MFCJNMFM_03171	CDS	258	bhsA_1			Multiple stress resistance protein BhsA
MFCJNMFM_03172	CDS	636	comR		COG1309	HTH-type transcriptional repressor ComR
MFCJNMFM_03173	CDS	2190	iutA			ferric aerobactin receptor IutA
MFCJNMFM_03174	CDS	540				hypothetical protein
MFCJNMFM_03175	CDS	1305	ndh	1.6.5.9	COG1252	Type II NADH:quinone oxidoreductase
MFCJNMFM_03176	CDS	543				hypothetical protein
MFCJNMFM_03177	CDS	1023	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
MFCJNMFM_03178	CDS	828	thiK	2.7.1.89	COG0510	Thiamine kinase
MFCJNMFM_03179	CDS	648	lpoB		COG3417	Penicillin-binding protein activator LpoB
MFCJNMFM_03180	CDS	375				hypothetical protein
MFCJNMFM_03181	CDS	357	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
MFCJNMFM_03182	CDS	1434	ptsG		COG1263	PTS system glucose-specific EIICB component
MFCJNMFM_03183	CDS	795	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MFCJNMFM_03184	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
MFCJNMFM_03185	CDS	642	tmk	2.7.4.9	COG0125	Thymidylate kinase
MFCJNMFM_03186	CDS	1023	mltG	4.2.2.29	COG1559	Endolytic murein transglycosylase
MFCJNMFM_03187	CDS	810	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
MFCJNMFM_03188	CDS	1242	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MFCJNMFM_03189	CDS	237	acpP		COG0236	Acyl carrier protein
MFCJNMFM_03190	CDS	735	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MFCJNMFM_03191	CDS	930	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MFCJNMFM_03192	CDS	954	fabH	2.3.1.180	COG0332	Beta-ketoacyl-[acyl-carrier-protein] synthase III
MFCJNMFM_03193	CDS	1161	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
MFCJNMFM_03194	CDS	174	rpmF		COG0333	Large ribosomal subunit protein bL32
MFCJNMFM_03195	CDS	522	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
MFCJNMFM_03196	CDS	585	yceF	3.6.1.-		7-methyl-GTP pyrophosphatase
MFCJNMFM_03197	CDS	996	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
MFCJNMFM_03198	CDS	3234	rne	3.1.26.12	COG1530	Ribonuclease E
MFCJNMFM_03199	CDS	936	ptxR_2			HTH-type transcriptional regulator PtxR
MFCJNMFM_03200	CDS	1215	sotB_3			sugar efflux transporter
MFCJNMFM_03201	CDS	1536	murJ			putative lipid II flippase MurJ
MFCJNMFM_03202	CDS	924	yceM	1.-.-.-		Putative oxidoreductase YceM
MFCJNMFM_03203	CDS	654				hypothetical protein
MFCJNMFM_03204	CDS	624	rimJ	2.3.1.267	COG1670	[Ribosomal protein uS5]-alanine N-acetyltransferase
MFCJNMFM_03205	CDS	1209	mdtH_2		COG0477	Multidrug resistance protein MdtH
MFCJNMFM_03206	CDS	561	yceB			putative lipoprotein YceB
MFCJNMFM_03207	CDS	1047	pyrC	3.5.2.3		Dihydroorotase
MFCJNMFM_03208	CDS	252	dinI_2			DNA damage-inducible protein I
MFCJNMFM_03209	CDS	255	bssS			Biofilm regulator BssS
MFCJNMFM_03210	CDS	1119	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
MFCJNMFM_03211	CDS	114				hypothetical protein
MFCJNMFM_03212	CDS	1065	trhO	1.14.-.-	COG1054	tRNA uridine(34) hydroxylase
MFCJNMFM_03213	CDS	921	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
MFCJNMFM_03214	CDS	1227	sbnD_1		COG2814	Staphyloferrin B transporter
MFCJNMFM_03215	CDS	387	msyB			Acidic protein MsyB
MFCJNMFM_03216	CDS	228				hypothetical protein
MFCJNMFM_03217	CDS	2529	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
MFCJNMFM_03218	CDS	1554	mdoG		COG3131	Glucans biosynthesis protein G
MFCJNMFM_03219	CDS	1161	mdoC	2.1.-.-	COG1835	Glucans biosynthesis protein C
MFCJNMFM_03220	CDS	594	betI_2			HTH-type transcriptional regulator BetI
MFCJNMFM_03221	CDS	528	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
MFCJNMFM_03222	CDS	483	ycdZ			Inner membrane protein YcdZ
MFCJNMFM_03223	CDS	555	ycdY		COG3381	Chaperone protein YcdY
MFCJNMFM_03224	CDS	738	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
MFCJNMFM_03225	CDS	939	ghrA	1.1.1.79		Glyoxylate/hydroxypyruvate reductase A
MFCJNMFM_03226	tRNA	88				tRNA-Ser(gga)
MFCJNMFM_03227	CDS	864				hypothetical protein
MFCJNMFM_03228	CDS	447				hypothetical protein
MFCJNMFM_03229	CDS	906				HTH-type transcriptional regulator
MFCJNMFM_03230	CDS	861				hypothetical protein
MFCJNMFM_03231	CDS	678	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
MFCJNMFM_03232	tRNA	88				tRNA-Ser(gga)
MFCJNMFM_03233	CDS	789	phoH		COG1702	Protein PhoH
MFCJNMFM_03234	CDS	1284	efeB	4.98.1.1	COG2837	Deferrochelatase
MFCJNMFM_03235	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
MFCJNMFM_03236	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
MFCJNMFM_03237	CDS	1218	nupC_2		COG1972	Nucleoside permease NupC
MFCJNMFM_03238	CDS	435				hypothetical protein
MFCJNMFM_03239	CDS	1509	putP		COG0591	Sodium/proline symporter
MFCJNMFM_03240	CDS	3963	putA		COG0506	Bifunctional protein PutA
MFCJNMFM_03241	CDS	396				hypothetical protein
MFCJNMFM_03242	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
MFCJNMFM_03243	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
MFCJNMFM_03244	CDS	711	rutB_1	3.5.1.110	COG1335	Ureidoacrylate amidohydrolase RutB
MFCJNMFM_03245	CDS	393	rutC_2	3.5.-.-	COG0251	3-aminoacrylate deaminase RutC
MFCJNMFM_03246	CDS	804	rutD	3.5.1.-		Putative carbamate hydrolase RutD
MFCJNMFM_03247	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
MFCJNMFM_03248	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
MFCJNMFM_03249	CDS	1323	rutG		COG2233	Putative pyrimidine permease RutG
MFCJNMFM_03250	CDS	150				hypothetical protein
MFCJNMFM_03251	CDS	939				hypothetical protein
MFCJNMFM_03252	CDS	597		1.6.5.2		NAD(P)H dehydrogenase (quinone)
MFCJNMFM_03253	CDS	228	yccJ			putative protein YccJ
MFCJNMFM_03254	CDS	1248	agp_1	3.1.3.10		Glucose-1-phosphatase
MFCJNMFM_03255	CDS	450				hypothetical protein
MFCJNMFM_03256	CDS	789		1.1.1.201		7beta-hydroxysteroid dehydrogenase
MFCJNMFM_03257	CDS	222				hypothetical protein
MFCJNMFM_03258	CDS	123				hypothetical protein
MFCJNMFM_03259	CDS	1392	puuP		COG0531	Putrescine importer PuuP
MFCJNMFM_03260	CDS	192				hypothetical protein
MFCJNMFM_03261	CDS	1422	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
MFCJNMFM_03262	CDS	765	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
MFCJNMFM_03263	CDS	558	puuR		COG1396	HTH-type transcriptional regulator PuuR
MFCJNMFM_03264	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
MFCJNMFM_03265	CDS	1281	puuB_1	1.4.3.-	COG0665	Gamma-glutamylputrescine oxidoreductase
MFCJNMFM_03266	CDS	942	dmlR_3		COG0583	HTH-type transcriptional regulator DmlR
MFCJNMFM_03267	CDS	1086	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
